index,유기번호,썸네일,접수일,발견장소,품종,색상,나이,체중,공고번호,공고시작일,공고종료일,이미지,성별,중성화여부,특징,보호소이름,보호소전화번호,보호장소,관할기관,담당자,담당자연락처,특이사항,상태,x,y,SPECIAL_WORD,건강,친화성+,친화성-,친화성+강조,친화성-강조,api_친화성,api_건강점수,1년미만,출생연도,만나이,1년미만_주환산,1년이상_주환산,나이_주환산,체중_숫자,F,M,Q,N,U,Y,군집
3817,441407202201044,http://www.animal.go.kr/files/shelter/2022/09/202210121910302_s.jpg,20221012,호법면 후안리,[개] 믹스견,"흰색, 회갈색",2019(년생),6.00(Kg),경기-이천-2022-00590,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121910302.jpg,M,N,경계심이 다소있음,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면) ,경기도 이천시,이정의,031-644-2612,-,보호중,127.575939870309,37.2972347527895,경계심 다소 있음,[],[],[['경계심이 다소있음']],[],[],-1,7,[],2019,3,None,156,156.0,6.0,0,1,0,1,0,0,15
3818,441404202201086,http://www.animal.go.kr/files/shelter/2022/09/202210121510884_s.jpg,20221012,감일동384,[개] 믹스견,황색,2020(년생),15(Kg),경기-하남-2022-00382,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121510884.jpg,F,N,배회견,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317,-,보호중,127.204047765424,37.5371559441294,배 회견,[],[],[],[],[],0,7,[],2020,2,None,104,104.0,15.0,1,0,0,1,0,0,39
3819,441401202201391,http://www.animal.go.kr/files/shelter/2022/09/202210121410760_s.jpg,20221012,정왕동 1901 근처,[개] 믹스견,흰색,2020(년생),12(Kg),경기-시흥-2022-00618,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121410760.jpg,M,N,"내려간 귀, 오른쪽 다리 자상",시흥동물누리보호센터,031-310-6943,경기도 시흥시 뒷방울길 218 (정왕동) ,경기도 시흥시,최아름,031-310-2247,-,보호중,126.74254229678,37.3739688541248,내려가 귀 오른쪽 다리 자상,[],[],[],[],[],0,7,[],2020,2,None,104,104.0,12.0,0,1,0,1,0,0,27
3820,441401202201390,http://www.animal.go.kr/files/shelter/2022/09/202210121410153_s.jpg,20221012,정왕동 1220,[개] 믹스견,"흰색, 검정",2019(년생),5.2(Kg),경기-시흥-2022-00617,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121410153.jpg,F,U,"강아지 옷 및 목줄 착용, 성격 온순",시흥동물누리보호센터,031-310-6943,경기도 시흥시 뒷방울길 218 (정왕동) ,경기도 시흥시,최아름,031-310-2247,-,보호중,126.74254229678,37.3739688541248,강아지 옷 및 목줄 착용 성격 온순,[],"[['강아지 옷 및 목줄 착용, 성격 온순']]",[],[],[],1,7,[],2019,3,None,156,156.0,5.2,1,0,0,0,1,0,13
3821,441394202202094,http://www.animal.go.kr/files/shelter/2022/09/202210121510710_s.jpg,20221012,성석동1957-2 부근,[개] 믹스견,흰색,2019(년생),11(Kg),경기-고양-2022-00763,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121510710.jpg,F,U,"적색목줄,끊어진 쇠사슬고리착용",고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,-,보호중,126.870086007514,37.649777903709,적색 목줄 끊어지 쇠사슬 고리 착용,[],[],[],[],[],0,7,[],2019,3,None,156,156.0,11.0,1,0,0,0,1,0,27
3822,441393202201990,http://www.animal.go.kr/files/shelter/2022/09/202210121710647_s.jpg,20221012,장하동34부근,[개] 믹스견,백,2022(년생),2(Kg),경기-안산-2022-01047,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121710647.jpg,F,N,"1개월추정,귀접힘,순함,사람좋아함,소심함",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,-,보호중,126.870006367603,37.3402554005678,1 개월 추정 귀 접힘 순 사람 좋아하 소심,[],"[['1개월추정,귀접힘,순함,사람좋아함,소심함'], ['1개월추정,귀접힘,순함,사람좋아함,소심함']]","[['1개월추정,귀접힘,순함,사람좋아함,소심함']]",[],[],1,7,['1개월'],2022,0,4.5,0,4.5,2.0,1,0,0,1,0,0,9
3823,441393202201989,http://www.animal.go.kr/files/shelter/2022/09/202210121710766_s.jpg,20221012,장하동34부근,[개] 믹스견,백,2022(년생),2(Kg),경기-안산-2022-01046,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121710766.jpg,F,N,"1개월추정,귀접힘,순함,사람좋아함,소심함",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,-,보호중,126.870006367603,37.3402554005678,1 개월 추정 귀 접힘 순 사람 좋아하 소심,[],"[['1개월추정,귀접힘,순함,사람좋아함,소심함'], ['1개월추정,귀접힘,순함,사람좋아함,소심함']]","[['1개월추정,귀접힘,순함,사람좋아함,소심함']]",[],[],1,7,['1개월'],2022,0,4.5,0,4.5,2.0,1,0,0,1,0,0,9
3824,441393202201988,http://www.animal.go.kr/files/shelter/2022/09/202210121710714_s.jpg,20221012,장하동34부근,[개] 믹스견,갈백,2022(년생),2.5(Kg),경기-안산-2022-01045,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121710714.jpg,M,N,"1개월추정,귀접힘,순함,사람좋아함,소심함",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,-,보호중,126.870006367603,37.3402554005678,1 개월 추정 귀 접힘 순 사람 좋아하 소심,[],"[['1개월추정,귀접힘,순함,사람좋아함,소심함'], ['1개월추정,귀접힘,순함,사람좋아함,소심함']]","[['1개월추정,귀접힘,순함,사람좋아함,소심함']]",[],[],1,7,['1개월'],2022,0,4.5,0,4.5,2.5,0,1,0,1,0,0,9
3825,441393202201987,http://www.animal.go.kr/files/shelter/2022/09/202210121710452_s.jpg,20221012,장하동34부근,[개] 믹스견,백,2022(년생),2.5(Kg),경기-안산-2022-01044,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121710452.jpg,M,N,"1개월추정,귀접힘,순함,사람좋아함,소심함",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,-,보호중,126.870006367603,37.3402554005678,1 개월 추정 귀 접힘 순 사람 좋아하 소심,[],"[['1개월추정,귀접힘,순함,사람좋아함,소심함'], ['1개월추정,귀접힘,순함,사람좋아함,소심함']]","[['1개월추정,귀접힘,순함,사람좋아함,소심함']]",[],[],1,7,['1개월'],2022,0,4.5,0,4.5,2.5,0,1,0,1,0,0,9
3826,441393202201986,http://www.animal.go.kr/files/shelter/2022/09/202210121710800_s.jpg,20221012,장하동 34부근,[개] 믹스견,갈흑백,2022(년생),2.5(Kg),경기-안산-2022-01043,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121710800.jpg,M,N,"1개월추정,귀접힘,순함,사람좋아함,소심함",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,-,보호중,126.870006367603,37.3402554005678,1 개월 추정 귀 접힘 순 사람 좋아하 소심,[],"[['1개월추정,귀접힘,순함,사람좋아함,소심함'], ['1개월추정,귀접힘,순함,사람좋아함,소심함']]","[['1개월추정,귀접힘,순함,사람좋아함,소심함']]",[],[],1,7,['1개월'],2022,0,4.5,0,4.5,2.5,0,1,0,1,0,0,9
3827,441393202201983,http://www.animal.go.kr/files/shelter/2022/09/202210121410779_s.jpg,20221012,부곡동75-1부근,[개] 믹스견,갈백흑,2022(년생),1(Kg),경기-안산-2022-01041,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121410779.jpg,M,N,"1개월추정,순함,사람좋아함,소심함",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,-,보호중,126.870006367603,37.3402554005678,1 개월 추정 순 사람 좋아하 소심,[],"[['1개월추정,순함,사람좋아함,소심함'], ['1개월추정,순함,사람좋아함,소심함']]","[['1개월추정,순함,사람좋아함,소심함']]",[],[],1,7,['1개월'],2022,0,4.5,0,4.5,1.0,0,1,0,1,0,0,9
3828,441393202201982,http://www.animal.go.kr/files/shelter/2022/09/202210121410777_s.jpg,20221012,부곡동75-1부근,[개] 믹스견,갈백흑,2022(년생),1(Kg),경기-안산-2022-01040,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121410777.jpg,M,N,"1개월추정,순함,사람좋아함,앞발하얀털",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,-,보호중,126.870006367603,37.3402554005678,1 개월 추정 순 사람 좋아하 앞발 하얗 털,[],"[['1개월추정,순함,사람좋아함,앞발하얀털'], ['1개월추정,순함,사람좋아함,앞발하얀털']]",[],[],[],2,7,['1개월'],2022,0,4.5,0,4.5,1.0,0,1,0,1,0,0,29
3829,441393202201981,http://www.animal.go.kr/files/shelter/2022/09/202210121410944_s.jpg,20221012,부곡동75-1부근,[개] 믹스견,갈백흑,2022(년생),1.5(Kg),경기-안산-2022-01039,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121410944.jpg,F,N,"1개월추정,순함.사람좋아함",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,-,보호중,126.870006367603,37.3402554005678,1 개월 추정 순 사람 좋아하,[],"[['1개월추정,순함.사람좋아함'], ['1개월추정,순함.사람좋아함']]",[],[],[],2,7,['1개월'],2022,0,4.5,0,4.5,1.5,1,0,0,1,0,0,29
3830,441393202201980,http://www.animal.go.kr/files/shelter/2022/09/202210121410904_s.jpg,20221012,부곡동75-1부근,[개] 믹스견,갈흑,2022(년생),1.5(Kg),경기-안산-2022-01038,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121410904.jpg,M,N,"1개월추정,순함,사람좋아함",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도 안산시,안산시 농업정책과,031-481-2494,-,보호중,126.870006367603,37.3402554005678,1 개월 추정 순 사람 좋아하,[],"[['1개월추정,순함,사람좋아함'], ['1개월추정,순함,사람좋아함']]",[],[],[],2,7,['1개월'],2022,0,4.5,0,4.5,1.5,0,1,0,1,0,0,29
3831,441391202202434,http://www.animal.go.kr/files/shelter/2022/09/202210122010830_s.jpg,20221012,고덕면 : 궁리 524 ,[개] 믹스견,흰색,2020(년생),13(Kg),경기-평택-2022-01333,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210122010830.jpg,M,N,순하고 사람을 잘 따름,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,-,보호중,127.055420952807,37.130629704591,순하 사람 자,[],"[['순하고 사람을 잘 따름'], ['순하고 사람을 잘 따름']]",[],[['순하고 사람을 잘 따름']],[],3,7,[],2020,2,None,104,104.0,13.0,0,1,0,1,0,0,19
3832,441391202202430,http://www.animal.go.kr/files/shelter/2022/09/202210121510109_s.jpg,20221012,서탄면 : 장등리 669-1,[개] 믹스견,흰/갈,2020(년생),8(Kg),경기-평택-2022-01330,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121510109.jpg,M,N,귀여운 생김새에 비해 카리스마 넘치고 경계심이 있음,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,-,보호중,127.055420952807,37.130629704591,귀엽 생김새 비하 카리스마 넘치 경계심 있음,[],[],[['귀여운 생김새에 비해 카리스마 넘치고 경계심이 있음']],[],[],-1,7,[],2020,2,None,104,104.0,8.0,0,1,0,1,0,0,32
3833,441391202202429,http://www.animal.go.kr/files/shelter/2022/09/202210121510661_s.jpg,20221012,현덕면 : 덕목리 1042-2 농장 ,[개] 믹스견,옅은 갈색,2020(년생),15(Kg),경기-평택-2022-01329,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121510661.jpg,F,N,경계심이 있음,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,-,보호중,127.055420952807,37.130629704591,경계심 있음,[],[],[['경계심이 있음']],[],[],-1,7,[],2020,2,None,104,104.0,15.0,1,0,0,1,0,0,18
3834,441391202202428,http://www.animal.go.kr/files/shelter/2022/09/202210121510420[1]_s.jpg,20221012,서탄면 : 서탄2로 34 ,[개] 믹스견,베이지,2022(년생),8(Kg),경기-평택-2022-01328,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121510420[1].jpg,F,N,"4개월 추정, 귀엽고 사랑스럽다 ",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,-,보호중,127.055420952807,37.130629704591,4 개월 추정 귀엽 사랑,[],"[['4개월 추정, 귀엽고 사랑스럽다 ']]",[],[],[],1,7,['4개월'],2022,0,18.0,0,18.0,8.0,1,0,0,1,0,0,46
3835,441391202202427,http://www.animal.go.kr/files/shelter/2022/09/202210121510353_s.jpg,20221012,현덕면 : 인광4길 35 ,[개] 믹스견,갈색,2020(년생),9(Kg),경기-평택-2022-01327,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121510353.jpg,F,N,순해 보이고 사람을 잘 따름,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,-,보호중,127.055420952807,37.130629704591,순하 보이 사람 자,[],[['순해 보이고 사람을 잘 따름']],[],[['순해 보이고 사람을 잘 따름']],[],2,7,[],2020,2,None,104,104.0,9.0,1,0,0,1,0,0,34
3836,441391202202426,http://www.animal.go.kr/files/shelter/2022/09/202210121510734_s.jpg,20221012,현덕면 : 서해로 158 ,[개] 믹스견,베이지,2022(년생),6(Kg),경기-평택-2022-01326,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121510734.jpg,F,N,"3개월 추정, 귀엽고 사람을 잘 따름",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,-,보호중,127.055420952807,37.130629704591,3 개월 추정 귀엽 사람 자,[],"[['3개월 추정, 귀엽고 사람을 잘 따름']]",[],"[['3개월 추정, 귀엽고 사람을 잘 따름']]",[],2,7,['3개월'],2022,0,13.5,0,13.5,6.0,1,0,0,1,0,0,29
3839,441391202202418,http://www.animal.go.kr/files/shelter/2022/09/20221012141074_s.jpg,20221012,팽성읍 : 계양로 356 ,[개] 믹스견,크림색,2020(년생),13(Kg),경기-평택-2022-01321,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/20221012141074.jpg,F,N,경계심이 있으나 순해 보임,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808,-,보호중,127.055420952807,37.130629704591,경계심 있 순하 보이,[],[],[['경계심이 있으나 순해 보임']],[],[],-1,7,[],2020,2,None,104,104.0,13.0,1,0,0,1,0,0,18
3840,441386202200987,http://www.animal.go.kr/files/shelter/2022/09/202210121310465[1]_s.jpg,20221012,역곡로 98번길 40,[개] 믹스견,흰색,2022(년생),2.6(Kg),경기-부천-2022-00687,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121310465[1].jpg,M,N,2개월령.피부염(모낭충).순함,가야동물병원,032-655-3500,경기도 부천시 부천로 69 (심곡동) 가야동물병원,경기도 부천시,부천시,032-625-2803,-,보호중,126.783894298702,37.4905988046762,2 개 월령 피부염 모낭충 순,[['2개월령.피부염(모낭충).순함']],[['2개월령.피부염(모낭충).순함']],[],[],[],1,6,['2개월'],2022,0,9.0,0,9.0,2.6,0,1,0,1,0,0,5
3841,441386202200986,http://www.animal.go.kr/files/shelter/2022/09/202210121310936_s.jpg,20221012,역곡로 98번길 40,[개] 믹스견,갈색,2022(년생),2.1(Kg),경기-부천-2022-00686,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121310936.jpg,M,N,2개월령.피부염(모낭충).순함,가야동물병원,032-655-3500,경기도 부천시 부천로 69 (심곡동) 가야동물병원,경기도 부천시,부천시,032-625-2803,-,보호중,126.783894298702,37.4905988046762,2 개 월령 피부염 모낭충 순,[['2개월령.피부염(모낭충).순함']],[['2개월령.피부염(모낭충).순함']],[],[],[],1,6,['2개월'],2022,0,9.0,0,9.0,2.1,0,1,0,1,0,0,5
3842,441386202200985,http://www.animal.go.kr/files/shelter/2022/09/202210121310485_s.jpg,20221012,역곡로 98번길 40,[개] 믹스견,베이지,2022(년생),2.4(Kg),경기-부천-2022-00685,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121310485.jpg,F,N,2개월령.피부염(모낭충).순함,가야동물병원,032-655-3500,경기도 부천시 부천로 69 (심곡동) 가야동물병원,경기도 부천시,부천시,032-625-2803,-,보호중,126.783894298702,37.4905988046762,2 개 월령 피부염 모낭충 순,[['2개월령.피부염(모낭충).순함']],[['2개월령.피부염(모낭충).순함']],[],[],[],1,6,['2개월'],2022,0,9.0,0,9.0,2.4,1,0,0,1,0,0,5
3843,441386202200984,http://www.animal.go.kr/files/shelter/2022/09/202210121210782_s.jpg,20221012,역곡로 98번길 40,[개] 믹스견,검정,2022(년생),2.3(Kg),경기-부천-2022-00684,20221012,20221024,http://www.animal.go.kr/files/shelter/2022/09/202210121210782.jpg,M,N,"50일령, 모낭충(치료예정), 가만히 앉아서 눈치봄",가나동물병원,032-665-0075,경기도 부천시 경인로 72 (송내동) ,경기도 부천시,부천시,032-625-2803,-,보호중,126.763180492663,37.4835455777032,50 일령 모낭충 치료 예정 가만히 앉 눈치 봄,[],[],[],[],[],0,7,['50일'],2022,0,7.142857142857143,0,7.142857142857143,2.3,0,1,0,1,0,0,10
